"","entity_id","entity_name","sex","pronoun","race","urm","gender_urm","pronoun_urm","public_health_researcher","practitioner","non_public_health_researcher","policymaker","industry_expert","celebrity","journalist","expertise_label_by_relative_expertise","expertise_label_by_relative_reach","news_count","weights","subclass"
"3705",2762267110,"ruth faden","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","No","No","No","No","No","No","public_health_researcher","public_health_researcher",1,0.773479928601268,"14"
"3706",3282626906,"ruth harlow","Female","She","White/European","No","non_urm_female","non_urm_she","No","No","No","No","Yes","No","No","industry_expert","industry_expert",1,0.643765903307888,"29"
"3707",3660675935,"ruth karron","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",1,1.64965012722646,"6"
"3708",2307974290,"ruth mcdermott levy","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",1,1.64965012722646,"6"
"3709",3048344031,"ruth michaelson","Female","She","White/European","No","non_urm_female","non_urm_she","No","No","No","No","No","No","Yes","journalist","journalist",1,1.10925817185359,"13"
"3710",2417616982,"rv asokan","Male","He","South Asian","Yes","urm_male","urm_he","No","Yes","No","Yes","No","No","No","practitioner","policymaker",1,1,"17"
"3711",683752260,"ryan calo","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","Yes","No","No","No","No","non_public_health_researcher","non_public_health_researcher",1,0.672591242261973,"4"
"3712",890783807,"ryan demmer","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","No","No","No","No","No","No","public_health_researcher","public_health_researcher",2,0.63551249429112,"5"
"3713",3905824223,"ryan mcgarry","Male","He","White/European","No","non_urm_male","non_urm_he","No","Yes","No","No","No","Yes","No","practitioner","practitioner",1,1.1265903307888,"55"
"3714",4214247853,"ryan saavedra","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","No","No","No","No","Yes","journalist","journalist",2,0.518430948681574,"2"
"3715",1374157434,"ryan stanton","Male","He","White/European","No","non_urm_male","non_urm_he","No","Yes","No","No","Yes","No","No","practitioner","practitioner",1,1.09614194347019,"9"
"3716",3600129505,"saad b omer","Male","He","Middle Eastern","Yes","urm_male","urm_he","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",2,1,"3"
"3717",1974474377,"sabra klein","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","No","No","No","No","No","No","public_health_researcher","public_health_researcher",2,0.773479928601268,"14"
"3718",1124228944,"sabra m abbott","Female","She","White/European","No","non_urm_female","non_urm_she","No","Yes","No","No","No","No","No","practitioner","practitioner",1,1.80254452926209,"11"
"3719",910608467,"sabrina corlette","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","No","No","No","No","No","No","public_health_researcher","public_health_researcher",3,0.773479928601268,"14"
"3720",4012926989,"sacha stelzer braid","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","No","No","No","No","No","No","public_health_researcher","public_health_researcher",1,0.773479928601268,"14"
"3721",2771907527,"sachin nagrani","Male","He","South Asian","Yes","urm_male","urm_he","No","Yes","No","No","Yes","No","No","practitioner","practitioner",1,1,"9"
"3722",3515490296,"sadiq khan","Male","He","South Asian","Yes","urm_male","urm_he","No","No","No","Yes","No","No","No","policymaker","policymaker",1,1,"7"
"3723",3856341060,"saheli roy choudhury","Female","She","South Asian","Yes","urm_female","urm_she","No","No","No","No","No","No","Yes","journalist","journalist",1,1,"13"
"3724",1105897309,"sahil parikh","Male","He","South Asian","Yes","urm_male","urm_he","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",1,1,"3"
"3725",2792327340,"saif badr","Male","He","Middle Eastern","Yes","urm_male","urm_he","No","No","No","Yes","No","No","No","policymaker","policymaker",1,1,"7"
"3726",4285293324,"saira sheikh","Female","She","Middle Eastern","Yes","urm_female","urm_she","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",1,1,"6"
"3727",271477724,"salaj masand","Male","He","South Asian","Yes","urm_male","urm_he","No","Yes","No","No","No","No","No","practitioner","practitioner",1,1,"1"
"3728",229153256,"sally bloomfield","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","No","No","No","No","No","No","public_health_researcher","public_health_researcher",1,0.773479928601268,"14"
"3729",3349253193,"sally goza","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",1,1.64965012722646,"6"
"3730",890303820,"sally watkins","Female","She","White/European","No","non_urm_female","non_urm_she","No","Yes","No","No","No","No","No","practitioner","practitioner",1,1.80254452926209,"11"
"3731",495255530,"salvatore pardo","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",1,1.00241704783613,"3"
"3732",3551394071,"salvatore stolfo","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","Yes","No","No","No","No","non_public_health_researcher","non_public_health_researcher",1,0.672591242261973,"4"
"3733",1643282867,"sam crane","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","Yes","No","No","No","No","non_public_health_researcher","non_public_health_researcher",1,0.672591242261973,"4"
"3734",2622261057,"sam fink","Male","He","White/European","No","non_urm_male","non_urm_he","No","Yes","No","No","No","No","No","practitioner","practitioner",5,1.93632713104326,"1"
"3736",3717958869,"samantha gaines","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",1,1.64965012722646,"6"
"3737",3318659187,"samara klar","Female","She","White/European","No","non_urm_female","non_urm_she","No","No","Yes","No","No","No","No","non_public_health_researcher","non_public_health_researcher",1,0.887079000621106,"32"
"3738",2544540444,"sami angawi","Male","He","Middle Eastern","Yes","urm_male","urm_he","No","No","No","No","Yes","No","No","industry_expert","industry_expert",3,1,"8"
"3739",3766676079,"samir sinha","Male","He","South Asian","Yes","urm_male","urm_he","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",1,1,"3"
"3740",3770588359,"samson yuen","Male","He","East Asian","No","non_urm_male","non_urm_he","No","No","Yes","No","No","No","No","non_public_health_researcher","non_public_health_researcher",1,0.672591242261973,"4"
"3741",146169031,"samuel greene","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","Yes","No","No","No","No","non_public_health_researcher","non_public_health_researcher",1,0.672591242261973,"4"
"3742",3480388405,"samuel v scarpino","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","No","No","No","No","No","No","public_health_researcher","public_health_researcher",1,0.63551249429112,"5"
"3743",208648870,"sandeep garg","Male","He","South Asian","Yes","urm_male","urm_he","No","Yes","No","No","No","No","No","practitioner","practitioner",1,1,"1"
"3744",3714352368,"sander van der linden","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","No","No","No","No","No","No","public_health_researcher","public_health_researcher",2,0.63551249429112,"5"
"3745",649515517,"sandesh gulhane","Male","He","South Asian","Yes","urm_male","urm_he","No","Yes","No","No","No","No","No","practitioner","practitioner",1,1,"1"
"3746",1907526390,"sandra emerson","Female","She","White/European","No","non_urm_female","non_urm_she","No","No","No","No","No","No","Yes","journalist","journalist",1,1.10925817185359,"13"
"3747",2035551884,"sandra kane gill","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",1,1.64965012722646,"6"
"3748",2077057226,"sandra quinn","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","No","No","No","No","No","No","public_health_researcher","public_health_researcher",2,0.773479928601268,"14"
"3749",294748020,"sandra r hernandez","Female","She","Latinx","Yes","urm_female","urm_she","No","Yes","No","No","No","No","No","practitioner","practitioner",1,1,"11"
"3750",3701736986,"sandra smith","Female","She","White/European","No","non_urm_female","non_urm_she","No","No","No","No","No","No","Yes","journalist","journalist",1,1.10925817185359,"13"
"3751",442881936,"sandra sucher","Female","She","White/European","No","non_urm_female","non_urm_she","No","No","Yes","No","No","No","No","non_public_health_researcher","non_public_health_researcher",1,0.887079000621106,"32"
"3752",2741734583,"sangeeta bhatia","Female","She","South Asian","Yes","urm_female","urm_she","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",1,1,"6"
"3753",4037349908,"sania ashraf","Female","She","South Asian","Yes","urm_female","urm_she","Yes","No","No","No","No","No","No","public_health_researcher","public_health_researcher",1,1,"14"
"3754",43674942,"sanjay gupta","Male","He","South Asian","Yes","urm_male","urm_he","No","Yes","No","No","No","No","No","practitioner","practitioner",58,1,"1"
"3755",1720243175,"sanjay kurani","Male","He","South Asian","Yes","urm_male","urm_he","No","Yes","No","No","No","No","No","practitioner","practitioner",1,1,"1"
"3756",1790415857,"sanjay maggirwar","Male","He","South Asian","Yes","urm_male","urm_he","Yes","No","No","No","No","No","No","public_health_researcher","public_health_researcher",2,1,"5"
"3757",612062398,"sanjay mehta","Male","He","South Asian","Yes","urm_male","urm_he","No","No","No","No","Yes","No","No","industry_expert","industry_expert",1,1,"8"
"3758",1417168843,"sanjay pingle","Male","He","South Asian","Yes","urm_male","urm_he","No","No","No","No","Yes","No","No","industry_expert","industry_expert",1,1,"8"
"3759",2700862704,"sanjaya senanayake","Male","He","South Asian","Yes","urm_male","urm_he","Yes","No","No","No","No","No","No","public_health_researcher","public_health_researcher",4,1,"5"
"3760",3586845072,"sanjukta paul","Female","She","South Asian","Yes","urm_female","urm_she","No","No","Yes","No","No","No","No","non_public_health_researcher","non_public_health_researcher",1,1,"32"
"3761",3833041342,"sara goldrick rab","Female","She","White/European","No","non_urm_female","non_urm_she","No","No","Yes","No","No","No","No","non_public_health_researcher","non_public_health_researcher",1,0.887079000621106,"32"
"3762",1188925983,"sara hogan","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",1,1.64965012722646,"6"
"3763",1366196374,"sara lederman","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",1,1.64965012722646,"6"
"3764",729717623,"sara moniuszko fauci","Female","She","White/European","No","non_urm_female","non_urm_she","No","No","No","No","No","No","Yes","journalist","journalist",2,1.10925817185359,"13"
"3765",2906518374,"sara perry","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","No","No","No","No","No","No","public_health_researcher","public_health_researcher",1,0.773479928601268,"14"
"3766",3223509693,"sara rosenbaum","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","No","No","No","No","No","No","public_health_researcher","public_health_researcher",4,0.773479928601268,"14"
"3767",1428492893,"sarah aitken","Female","She","White/European","No","non_urm_female","non_urm_she","No","Yes","No","Yes","No","No","No","practitioner","policymaker",1,0.866607946760619,"12"
"3768",2148782198,"sarah bloom raskin","Female","She","White/European","No","non_urm_female","non_urm_she","No","No","No","Yes","No","No","No","policymaker","policymaker",2,2.59115776081425,"37"
"3769",462490448,"sarah caddy","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",1,1.64965012722646,"6"
"3770",1962113208,"sarah cm","Female","She","White/European","No","non_urm_female","non_urm_she","No","No","Yes","No","No","No","No","non_public_health_researcher","non_public_health_researcher",1,0.887079000621106,"32"
"3771",3595171670,"sarah cody","Female","She","White/European","No","non_urm_female","non_urm_she","No","No","No","No","No","No","Yes","journalist","journalist",76,1.10925817185359,"13"
"3772",727688281,"sarah colby","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","No","No","No","No","No","No","public_health_researcher","public_health_researcher",1,0.773479928601268,"14"
"3773",218374276,"sarah hawkes","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",2,1.64965012722646,"6"
"3774",1102485932,"sarah huckabee sanders","Female","She","White/European","No","non_urm_female","non_urm_she","No","No","No","Yes","No","No","No","policymaker","policymaker",1,2.59115776081425,"37"
"3775",900328506,"sarah kilpatrick","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",1,1.64965012722646,"6"
"3776",1197290327,"sarah low","Female","She","East Asian","No","non_urm_female","non_urm_she","No","Yes","No","No","No","No","No","practitioner","practitioner",1,1.80254452926209,"11"
"3777",396431557,"sarah maza","Female","She","White/European","No","non_urm_female","non_urm_she","No","No","Yes","No","No","No","No","non_public_health_researcher","non_public_health_researcher",1,0.887079000621106,"32"
"3778",2520198886,"sarah moyer","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","Yes","No","Yes","No","No","No","public_health_researcher","policymaker",1,1.2674141221374,"10"
"3779",2472337614,"sarah park","Female","She","East Asian","No","non_urm_female","non_urm_she","Yes","Yes","No","Yes","No","No","No","public_health_researcher","policymaker",11,1.2674141221374,"10"
"3780",1493216978,"sarah parkinson","Female","She","White/European","No","non_urm_female","non_urm_she","No","No","Yes","No","No","No","No","non_public_health_researcher","non_public_health_researcher",1,0.887079000621106,"32"
"3781",3024770840,"sarah reagan steiner","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","Yes","No","Yes","No","No","No","public_health_researcher","policymaker",1,1.2674141221374,"10"
"3782",2162739381,"sarah rudman","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","Yes","No","Yes","No","No","No","public_health_researcher","policymaker",1,1.2674141221374,"10"
"3783",2871109146,"sarah t roberts","Female","She","White/European","No","non_urm_female","non_urm_she","No","No","Yes","No","No","No","No","non_public_health_researcher","non_public_health_researcher",2,0.887079000621106,"32"
"3784",701691235,"sarah turbett","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",1,1.64965012722646,"6"
"3785",3412143175,"sarah van orman","Female","She","White/European","No","non_urm_female","non_urm_she","No","Yes","No","No","No","No","No","practitioner","practitioner",2,1.80254452926209,"11"
"3786",1784634597,"sarah zaidi","Female","She","Middle Eastern","Yes","urm_female","urm_she","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",2,1,"6"
"3787",2300345381,"sarai eitches","Female","She","White/European","No","non_urm_female","non_urm_she","No","Yes","No","No","No","No","No","practitioner","practitioner",1,1.80254452926209,"11"
"3788",683062809,"sarfaraz munshi","Male","He","Middle Eastern","Yes","urm_male","urm_he","No","Yes","No","No","No","No","No","practitioner","practitioner",1,1,"1"
"3789",2092305915,"sarosh ashraf janjua","Female","She","South Asian","Yes","urm_female","urm_she","No","Yes","No","No","No","No","No","practitioner","practitioner",2,1,"11"
"3790",253206464,"sascha meinrath","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","Yes","No","No","No","No","non_public_health_researcher","non_public_health_researcher",1,0.672591242261973,"4"
"3791",4263417224,"saskia v popescu","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","No","No","No","No","No","No","public_health_researcher","public_health_researcher",23,0.773479928601268,"14"
"3792",2727798852,"saule omarova","Female","She","East Asian","No","non_urm_female","non_urm_she","No","No","Yes","No","No","No","No","non_public_health_researcher","non_public_health_researcher",1,0.887079000621106,"32"
"3793",775073682,"saveez saffarian","Male","He","Middle Eastern","Yes","urm_male","urm_he","Yes","No","No","No","No","No","No","public_health_researcher","public_health_researcher",2,1,"5"
"3794",2836792142,"scott allen","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",1,1.00241704783613,"3"
"3795",3771999660,"scott braithwaite","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",2,1.00241704783613,"3"
"3796",92569846,"scott burris","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","No","No","No","No","No","No","public_health_researcher","public_health_researcher",1,0.63551249429112,"5"
"3797",1341852302,"scott coltrane","Male","He","White/European","No","non_urm_male","non_urm_he","No","Yes","No","No","No","No","No","practitioner","practitioner",1,1.93632713104326,"1"
"3798",2607380050,"scott fauble","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","No","No","No","Yes","No","celebrity","celebrity",1,1.94869678839145,"43"
"3799",387951021,"scott fullwiler","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","Yes","No","No","No","No","non_public_health_researcher","non_public_health_researcher",1,0.672591242261973,"4"
"3800",1384906673,"scott galloway","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","Yes","No","No","No","No","non_public_health_researcher","non_public_health_researcher",3,0.672591242261973,"4"
"3801",1147644266,"scott gottlieb","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",40,1.00241704783613,"3"
"3802",368111801,"scott halpern","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",1,1.00241704783613,"3"
"3803",2733166607,"scott harris","Male","He","White/European","No","non_urm_male","non_urm_he","No","Yes","No","Yes","No","No","No","practitioner","policymaker",2,1.95275657336726,"17"
"3804",1644020054,"scott hensley","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","No","No","No","No","No","No","public_health_researcher","public_health_researcher",1,0.63551249429112,"5"
"3805",526393589,"scott kelley","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","No","Yes","No","No","No","policymaker","policymaker",2,0.808206106870229,"7"
"3806",3525822762,"scott lindquist","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","Yes","No","No","No","public_health_researcher","policymaker",18,0.951091334535272,"19"
"3807",2762267891,"scott mckeown","Male","He","White/European","No","non_urm_male","non_urm_he","No","Yes","No","Yes","No","No","No","practitioner","policymaker",1,1.95275657336726,"17"
"3808",4263984626,"scott mcnabb","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","No","No","No","No","No","No","public_health_researcher","public_health_researcher",2,0.63551249429112,"5"
"3809",1610357270,"scott morrison","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","No","Yes","No","No","No","policymaker","policymaker",24,0.808206106870229,"7"
"3810",2237012452,"scott morrow","Male","He","White/European","No","non_urm_male","non_urm_he","No","Yes","No","Yes","No","No","No","practitioner","policymaker",15,1.95275657336726,"17"
"3811",667180065,"scott nass","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","No","Yes","No","No","No","policymaker","policymaker",3,0.808206106870229,"7"
"3812",3520301985,"scott pace","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","Yes","No","No","No","No","non_public_health_researcher","non_public_health_researcher",1,0.672591242261973,"4"
"3813",1000772545,"scott rein","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","No","No","Yes","No","No","industry_expert","industry_expert",1,0.547501843000166,"8"
"3814",3233044757,"scott rivkees","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","Yes","No","No","No","public_health_researcher","policymaker",3,0.951091334535272,"19"
"3815",1732243288,"scott samlan","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",2,1.00241704783613,"3"
"3816",3491195899,"scott schieman","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","No","No","No","No","No","No","public_health_researcher","public_health_researcher",1,0.63551249429112,"5"
"3817",1601083782,"scott segal","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",2,1.00241704783613,"3"
"3818",2379807731,"scott steiner","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","No","No","Yes","No","No","industry_expert","industry_expert",1,0.547501843000166,"8"
"3819",1199278952,"scott weaver","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","No","No","No","No","No","No","public_health_researcher","public_health_researcher",2,0.63551249429112,"5"
"3820",825002092,"scott weavil","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","No","No","Yes","No","No","industry_expert","industry_expert",1,0.547501843000166,"8"
"3821",1603595275,"scott weisenberg","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",3,1.00241704783613,"3"
"3822",25141744,"sean asiquq topkok","Male","He","Aboriginal/Native American","Yes","urm_male","urm_he","No","No","Yes","No","No","No","No","non_public_health_researcher","non_public_health_researcher",1,1,"4"
"3823",709144246,"sean dempsey","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","Yes","No","No","No","No","non_public_health_researcher","non_public_health_researcher",2,0.672591242261973,"4"
"3824",2444413450,"sean hannity","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","No","No","No","No","Yes","journalist","journalist",7,0.518430948681574,"2"
"3825",1974339727,"sean leng","Male","He","East Asian","No","non_urm_male","non_urm_he","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",1,1.00241704783613,"3"
"3826",2721468761,"sean o leary","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",4,1.00241704783613,"3"
"3827",811085412,"sean p conley","Male","He","White/European","No","non_urm_male","non_urm_he","No","Yes","No","Yes","No","No","No","practitioner","policymaker",39,1.95275657336726,"17"
"3828",2198342413,"sean safford","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","Yes","No","No","No","No","non_public_health_researcher","non_public_health_researcher",1,0.672591242261973,"4"
"3829",1729519939,"sean truman","Male","He","White/European","No","non_urm_male","non_urm_he","No","Yes","No","No","Yes","No","No","practitioner","practitioner",1,1.09614194347019,"9"
"3830",1470686782,"sebastian yancev","Male","He","White/European","No","non_urm_male","non_urm_he","No","Yes","No","No","No","No","No","practitioner","practitioner",1,1.93632713104326,"1"
"3831",1612303949,"seema shah","Female","She","South Asian","Yes","urm_female","urm_she","No","No","Yes","No","Yes","No","No","non_public_health_researcher","industry_expert",1,1,"27"
"3832",1279202351,"seema verma","Female","She","South Asian","Yes","urm_female","urm_she","No","No","No","Yes","No","No","No","policymaker","policymaker",7,1,"37"
"3833",1739385462,"seema yasmin","Female","She","Middle Eastern","Yes","urm_female","urm_she","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",3,1,"6"
"3834",1599389955,"segundo rodriguez","Male","He","Latinx","Yes","urm_male","urm_he","No","Yes","No","No","No","No","No","practitioner","practitioner",1,1,"1"
"3835",807929206,"seligsohn","Female","She","White/European","No","non_urm_female","non_urm_she","No","No","Yes","No","No","No","No","non_public_health_researcher","non_public_health_researcher",1,0.887079000621106,"32"
"3836",1090437285,"senthil veeraraghavan","Male","He","South Asian","Yes","urm_male","urm_he","No","No","Yes","No","No","No","No","non_public_health_researcher","non_public_health_researcher",1,1,"4"
"3837",1103202814,"serena masino","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","No","No","No","No","No","No","public_health_researcher","public_health_researcher",1,0.773479928601268,"14"
"3838",1459241755,"serena williams","Female","She","Black/African","Yes","urm_female","urm_she","No","No","No","No","No","Yes","No","celebrity","celebrity",1,1,"41"
"3839",4151937700,"serene srouji","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",1,1.64965012722646,"6"
"3840",3948645215,"sergei skripal","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","No","Yes","No","No","No","policymaker","policymaker",1,0.808206106870229,"7"
"3841",1581019421,"sergio cattaneo","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",4,1.00241704783613,"3"
"3842",2744419144,"seth cohen","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",2,1.00241704783613,"3"
"3843",558957649,"seth meyers","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","No","No","No","Yes","No","celebrity","celebrity",1,1.94869678839145,"43"
"3844",684576037,"shabana khan","Female","She","South Asian","Yes","urm_female","urm_she","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",1,1,"6"
"3845",1284230374,"shah mahmood qureshi","Male","He","South Asian","Yes","urm_male","urm_he","No","No","No","Yes","No","No","No","policymaker","policymaker",1,1,"7"
"3846",229092793,"shahid jameel","Male","He","South Asian","Yes","urm_male","urm_he","Yes","No","No","No","No","No","No","public_health_researcher","public_health_researcher",2,1,"5"
"3847",625883805,"shakuntala banaji","Female","She","South Asian","Yes","urm_female","urm_she","No","No","Yes","No","No","No","No","non_public_health_researcher","non_public_health_researcher",1,1,"32"
"3848",3236573279,"shamez ladhani","Male","He","South Asian","Yes","urm_male","urm_he","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",1,1,"3"
"3849",3558611797,"shane g owens","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",1,1.00241704783613,"3"
"3850",3662508640,"shane oliver","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","No","No","Yes","No","No","industry_expert","industry_expert",5,0.547501843000166,"8"
"3851",3672723018,"shane paul mcghie","Male","He","Black/African","Yes","urm_male","urm_he","No","No","No","No","No","Yes","No","celebrity","celebrity",5,1,"43"
"3852",2159130796,"shannon gibson","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","Yes","No","No","No","No","non_public_health_researcher","non_public_health_researcher",1,0.672591242261973,"4"
"3853",2044954029,"shanthi kappagoda","Female","She","South Asian","Yes","urm_female","urm_she","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",2,1,"6"
"3854",623261106,"shaomeng jia","Male","He","East Asian","No","non_urm_male","non_urm_he","No","No","Yes","No","No","No","No","non_public_health_researcher","non_public_health_researcher",2,0.672591242261973,"4"
"3855",2875092102,"sharon a mcgrath morrow","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",1,1.64965012722646,"6"
"3856",2662699069,"sharon balter","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","Yes","No","Yes","No","No","No","public_health_researcher","policymaker",3,1.2674141221374,"10"
"3857",3916342420,"sharon goldfarb","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",1,1.64965012722646,"6"
"3858",1557594730,"sharon nachman","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",2,1.64965012722646,"6"
"3859",1361686627,"shavkat mirziyoyev","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","No","Yes","No","No","No","policymaker","policymaker",2,0.808206106870229,"7"
"3860",1871640330,"shawn evans","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",3,1.00241704783613,"3"
"3861",1348545480,"shawn nasseri","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",3,1.00241704783613,"3"
"3862",2260822791,"shawna lee","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","No","No","No","No","No","No","public_health_researcher","public_health_researcher",1,0.773479928601268,"14"
"3863",2103610542,"sheila bird","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","No","No","No","No","No","No","public_health_researcher","public_health_researcher",2,0.773479928601268,"14"
"3864",4288808416,"sheila nix","Female","She","White/European","No","non_urm_female","non_urm_she","No","No","No","Yes","No","No","No","policymaker","policymaker",1,2.59115776081425,"37"
"3865",2194377425,"shela putri sundawa","Female","She","South Asian","Yes","urm_female","urm_she","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",2,1,"6"
"3866",4142345887,"sheldon campbell","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",2,1.00241704783613,"3"
"3867",3911866212,"sheldon jacobson","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","No","No","No","No","No","No","public_health_researcher","public_health_researcher",1,0.63551249429112,"5"
